loan_amount,business_type,location,season,repayment_history,existing_debt_ratio,default_prob
297,Agriculture,Urban,Lean,0.3309039407131289,0.20003011062634837,0.4208206677093771
205,Agriculture,Rural,Planting,0.5004523286220007,0.14599889135809185,0.2409820369811374
1120,Agriculture,Urban,Harvest,0.5961172672933452,0.62630345295101,0.3173850906371034
503,Handicraft,Rural,Lean,0.2890855213639062,0.17775994967491685,0.10147601181829188
250,Livestock,Rural,Planting,0.345801995945731,0.6188209571007324,0.21081578685474958
1733,Livestock,Urban,Harvest,0.463688224080948,0.3880308873234758,0.24732921819586673
173,Agriculture,Urban,Planting,0.5267209585133124,0.05778241708495857,0.18088043903471315
50,Handicraft,Urban,Lean,0.4420007361103696,0.1323541421229887,-0.13707821296459372
1017,Agriculture,Urban,Harvest,0.5764834086336799,0.714323715297759,0.29534728137976607
1832,Agriculture,Urban,Lean,0.591498410293958,0.4822526576041038,0.6223739591974858
904,Handicraft,Urban,Lean,0.7827074439077173,0.14746654297734754,0.08764812862069447
689,Retail,Urban,Harvest,0.469066561428211,0.5630119321606409,0.2872600444834533
240,Agriculture,Urban,Lean,0.6358082898194739,0.6586093955427921,0.6142262483224588
1652,Retail,Rural,Harvest,0.3798857842079537,0.2645225180467799,0.16808100691564115
565,Agriculture,Rural,Harvest,0.5573521261827802,0.4452761702485701,0.23687549610983472
491,Handicraft,Urban,Harvest,0.44709727561160495,0.23475997622650963,0.13115605363988533
1994,Retail,Rural,Lean,0.5907164676722614,0.06404937417646898,0.06898558952411443
1888,Livestock,Rural,Harvest,0.44822039980598216,0.3196072621895487,0.08053424971413099
1879,Agriculture,Rural,Harvest,0.29144841897110085,0.601145615291909,0.24381410490613764
192,Agriculture,Urban,Harvest,0.4406720890039728,0.3669442231106215,0.3459737147824787
1264,Retail,Rural,Harvest,0.6510462354573576,0.3242152064161259,0.02693661515883239
582,Retail,Rural,Planting,0.3508652389598113,0.29280575107153695,0.21761865682880566
276,Agriculture,Rural,Harvest,0.4402751684713624,0.3671334581356398,0.18948092410133457
1386,Handicraft,Rural,Harvest,0.35957228112045425,0.2545831617061324,0.29446356707271515
1702,Handicraft,Rural,Harvest,0.5815858054789255,0.4897473559294998,0.3270009313856794
998,Livestock,Rural,Harvest,0.6116462627389421,0.05085278361975601,-0.02400413304224648
1375,Handicraft,Rural,Harvest,0.3576173236137763,0.6459105387578514,0.16811796401887352
1727,Handicraft,Rural,Lean,0.4361742229199439,0.13853355772267006,0.06032195185687907
509,Retail,Rural,Lean,0.3067668508924843,0.5067557826309956,0.15691619012459385
1474,Handicraft,Rural,Harvest,0.5350028052346291,0.3599060184417926,0.10188593423140999
600,Agriculture,Urban,Planting,0.35704583912196486,0.6187948375030455,0.2549085435493505
442,Agriculture,Rural,Lean,0.5837852503878791,0.6609119894568454,0.40947591284877044
1940,Agriculture,Urban,Lean,0.8291945852937246,0.1633602977485337,0.28721372232523057
1837,Retail,Rural,Harvest,0.4118484487361359,0.5417433179502046,0.11751236522828182
894,Agriculture,Rural,Planting,0.23062058401204197,0.151926005414005,0.19505456275094757
1280,Livestock,Urban,Planting,0.3286311030280663,0.09919860866790771,0.11416822211223833
259,Agriculture,Rural,Planting,0.33883253065236507,0.7442368811770009,0.22389235111982908
1188,Agriculture,Urban,Planting,0.5101570125766353,0.1315112563530743,0.015590729600475625
1810,Retail,Rural,Lean,0.615214715737779,0.18250554606618669,-0.06618650531480434
695,Agriculture,Urban,Harvest,0.38866631041439126,0.10425920623037516,0.27570526741822465
1324,Agriculture,Rural,Harvest,0.44525829963301755,0.37623351149716466,0.12958518857300205
268,Agriculture,Rural,Lean,0.3159997859432591,0.7356858580195124,0.820786448140717
456,Retail,Rural,Lean,0.5620369127432221,0.21124459096979553,0.18522252037257425
1516,Retail,Rural,Lean,0.31367920036154423,0.4334817045994318,0.37256974416741206
1676,Handicraft,Urban,Lean,0.5345287087893833,0.329166989674212,0.235002819567846
1427,Handicraft,Rural,Harvest,0.27849376836632894,0.2688075286723816,0.17783905624822383
937,Retail,Urban,Lean,0.5098891909567711,0.4577221530108598,0.10529529615265829
607,Agriculture,Urban,Lean,0.2898654270083767,0.4471143209350487,0.3982590585961052
599,Agriculture,Urban,Planting,0.20977031362304874,0.28749328070720054,0.2879982107965763
191,Handicraft,Rural,Harvest,0.3276521536779059,0.6804506372528334,0.26344570930294703
661,Agriculture,Rural,Harvest,0.8751543536695163,0.04253768619962015,0.08888448826784381
550,Agriculture,Urban,Lean,0.5784066208591745,0.06819071613384634,0.45833950059276674
889,Handicraft,Urban,Harvest,0.6684497766792796,0.7926250079733904,0.24385497386536592
751,Retail,Urban,Harvest,0.3277599399918605,0.5981463296409433,0.17327952009926947
1620,Agriculture,Rural,Planting,0.4975228994832947,0.6431431227440788,0.30527043672788157
1732,Agriculture,Rural,Harvest,0.3513146164153157,0.4821608601110378,0.1739162948296784
1615,Livestock,Urban,Planting,0.37822044489300843,0.33588834082116786,0.16950152790204628
1919,Handicraft,Rural,Harvest,0.5866148814089287,0.503381502985846,0.23442312904960166
1580,Handicraft,Rural,Lean,0.5701975931137411,0.07406776448697042,0.07338757324543886
645,Retail,Rural,Planting,0.6135325728877674,0.6062153346417304,-0.0025716048378049416
1954,Retail,Rural,Harvest,0.41981532278253364,0.4325944377150796,0.27760533958099065
330,Livestock,Rural,Planting,0.8948362585674052,0.7653855124304738,0.2943445466924891
473,Livestock,Rural,Planting,0.5277471243148821,0.5099802061661198,-0.010277636574052701
905,Agriculture,Rural,Harvest,0.4206700285574192,0.12135402974276088,0.006841181098785495
319,Handicraft,Urban,Planting,0.29156252794477067,0.3820400919824374,0.385061600953323
203,Agriculture,Rural,Harvest,0.4585035395742395,0.04625779937545689,0.11367949678934665
663,Agriculture,Rural,Planting,0.341136707114657,0.5963436474334971,0.21845335074653735
1800,Retail,Urban,Planting,0.29488685320202446,0.40146521725465406,0.1434216747656701
711,Retail,Urban,Harvest,0.6795582998333058,0.2957226958338956,0.004140529106119797
132,Livestock,Rural,Harvest,0.4039758241934819,0.7748395053376314,0.22492976320786565
1695,Agriculture,Rural,Planting,0.5593803514413815,0.7524788151739039,0.3140309842351447
996,Retail,Rural,Harvest,0.47048750346737955,0.7622655974608957,0.2303121980339723
948,Livestock,Rural,Lean,0.39890955706167674,0.17677619377352816,0.18654721378475891
1499,Livestock,Rural,Lean,0.3928531996864056,0.5828556765751938,0.38421387021273423
1348,Agriculture,Urban,Planting,0.6261505444054459,0.756305709761965,0.14929074224695682
1786,Agriculture,Rural,Harvest,0.6721562235658095,0.456696205365307,0.17080329760403415
333,Retail,Rural,Harvest,0.6400901178151389,0.17132827514653695,0.18869149345060432
1029,Agriculture,Urban,Planting,0.41647963466680893,0.6542499711058098,0.12508768567448098
222,Livestock,Urban,Lean,0.8050657279735582,0.7039345978613695,0.18783234318282063
1400,Livestock,Urban,Lean,0.628412623638249,0.5625883091092112,0.355488220738741
1791,Agriculture,Rural,Lean,0.3079683375716202,0.234842302028477,0.41674817172397083
1136,Agriculture,Rural,Lean,0.7678253447480206,0.15255511892356222,0.47217187587288834
1146,Agriculture,Rural,Lean,0.6195022721386305,0.499415840957374,0.442844139649703
812,Livestock,Rural,Harvest,0.38334813755108055,0.3862404198419584,0.34970456506742864
1709,Agriculture,Urban,Harvest,0.6463145028447369,0.5350261795306177,-0.004488728404297537
1448,Retail,Rural,Lean,0.5238359230747416,0.0893597323698928,0.09579217711379574
682,Retail,Rural,Harvest,0.6705939833132616,0.10873084083845104,-0.07672839884388803
1581,Retail,Rural,Harvest,0.39107462693479345,0.29031164478149724,0.07931345328799103
836,Agriculture,Rural,Harvest,0.5720834496567555,0.20700823010310004,0.0349072500425872
992,Agriculture,Urban,Lean,0.4390923857922203,0.4954709048741367,0.45653469239260885
1061,Livestock,Rural,Planting,0.2876742214678813,0.29403242348975045,0.04682621640823589
447,Livestock,Rural,Harvest,0.4003166814074748,0.5471766289183071,0.192213867816589
1193,Handicraft,Rural,Lean,0.43357945711146667,0.6150387216845519,0.25401747621830817
983,Agriculture,Rural,Lean,0.5106150645340004,0.14973405617534538,0.2501642382928124
1510,Agriculture,Urban,Lean,0.3193163338790853,0.7358590683320488,0.4857811145815998
1902,Retail,Rural,Harvest,0.2933400185841175,0.6297278722292562,0.4860437849345359
725,Agriculture,Rural,Planting,0.24717830974531757,0.5014246417234203,0.2461318957694713
985,Livestock,Rural,Lean,0.8693825792235306,0.72714308379851,-0.016752890542004295
514,Retail,Rural,Planting,0.367400555971649,0.21269499969535968,-0.0026176699326541653
335,Agriculture,Rural,Harvest,0.593685922855574,0.3373705615776144,0.15101164842447287
314,Livestock,Urban,Harvest,0.47142374902940604,0.0686295843204813,0.10307895836710912
369,Livestock,Rural,Planting,0.4886975631573223,0.36494545692568625,0.09094017674145091
722,Agriculture,Rural,Harvest,0.3880077422144504,0.4051205836781767,0.39215445109226543
1449,Retail,Rural,Harvest,0.465602687592787,0.49285353892804934,0.4406031867335572
869,Agriculture,Urban,Harvest,0.3869254645081614,0.05123137046749387,0.07576911843230222
138,Agriculture,Urban,Lean,0.4430491933597611,0.025972815386961924,0.4760328706661021
1727,Agriculture,Urban,Planting,0.46992389194377265,0.33591213222487754,0.23901045978550983
1276,Retail,Rural,Planting,0.7203671711607202,0.15130664982074019,0.17779356823779774
870,Livestock,Rural,Harvest,0.9250445911322114,0.6070306737219703,0.06864091389717197
1812,Retail,Rural,Harvest,0.3022039668466153,0.5349890273081842,0.4056121321566982
1050,Agriculture,Rural,Lean,0.4822869361453516,0.2606615795064415,0.42292955585604464
383,Retail,Rural,Planting,0.5838314457292997,0.0366266121306662,0.11194981366924942
271,Agriculture,Rural,Lean,0.6097023506822471,0.14595489907481413,0.3879399782354568
90,Handicraft,Rural,Harvest,0.3293178696661314,0.5533434740904889,0.1973023971383022
1781,Retail,Rural,Harvest,0.41964914443182544,0.7921319146695814,0.2733194572629285
117,Agriculture,Rural,Planting,0.4807257045075378,0.26116832407966584,0.01153625176045081
1037,Agriculture,Rural,Harvest,0.4000522966256341,0.6415970295723148,0.021196259503252934
1849,Handicraft,Rural,Planting,0.4678852188911653,0.6936771932790058,0.19721460822075368
563,Agriculture,Rural,Planting,0.752052784406938,0.038544697726781686,-0.043141741808011294
1946,Handicraft,Rural,Harvest,0.6782794534604537,0.7329772783377717,0.2496039054471503
1710,Agriculture,Urban,Lean,0.6350282909969289,0.3729621634959636,0.47271720492081826
1695,Agriculture,Urban,Lean,0.5658318458748414,0.7713937652297342,0.5207519781343909
1671,Retail,Urban,Harvest,0.4156825451241333,0.43084466196249277,0.3219740296793171
1705,Livestock,Rural,Harvest,0.4110145508829121,0.1881148079189183,0.12534801106504986
1200,Livestock,Urban,Harvest,0.5585045597422398,0.7797346459261023,0.07635616092929484
1328,Agriculture,Urban,Lean,0.4970554858578618,0.19464393129277352,0.39200603921443383
744,Agriculture,Urban,Harvest,0.6398086206975376,0.705982582078003,0.3123219999964709
1089,Agriculture,Rural,Planting,0.36544535714967974,0.13850279577484007,-0.06554171171353826
526,Retail,Rural,Planting,0.3595418777791669,0.5398140582053025,0.1946278972691878
1135,Retail,Rural,Harvest,0.4414309252095454,0.3290332871089552,0.20713822209625474
930,Livestock,Urban,Harvest,0.7277242144486495,0.777614538521156,0.46158850898971215
481,Livestock,Urban,Planting,0.2942131793631213,0.14781810491140365,0.25625740777057315
1743,Agriculture,Rural,Lean,0.7072255471579934,0.3270357384064648,0.4225849539440425
317,Retail,Rural,Lean,0.36032138021850985,0.511821059234993,0.2503919274489168
1108,Handicraft,Urban,Harvest,0.5332080388859564,0.7820963386203522,0.036668525862684404
828,Handicraft,Urban,Planting,0.6422605937079796,0.2430904613050724,-0.0026932153857787133
1649,Agriculture,Rural,Harvest,0.631112483863733,0.317496840835822,0.18392806269866752
543,Agriculture,Rural,Lean,0.5955169841868895,0.3694335898578877,0.4506759100091759
1635,Retail,Urban,Lean,0.6695987027924849,0.2021603930369409,0.11886639184825473
1542,Agriculture,Urban,Planting,0.3430503930100651,0.6538837603229138,0.23273065848080915
1840,Agriculture,Rural,Planting,0.32443860854983325,0.07359648460184216,0.11554441587974203
710,Agriculture,Rural,Harvest,0.34755607236304115,0.5638319453650421,0.220926043066432
1398,Retail,Rural,Harvest,0.46395953365729936,0.4271431759660284,0.06023118671813027
1377,Agriculture,Rural,Harvest,0.5984658202756843,0.19354156478857,0.0760457426818681
1349,Agriculture,Rural,Lean,0.5580300758716277,0.394264378827239,0.32073790124181945
1942,Agriculture,Rural,Harvest,0.6672583795843952,0.6639592737553641,0.12074345213958942
1757,Handicraft,Rural,Planting,0.4330374106971051,0.35635328313770115,0.27590554594342775
1062,Handicraft,Rural,Lean,0.6429931124312909,0.09751821193198174,0.05497944447194637
1274,Retail,Urban,Planting,0.3704408332207031,0.03264156970521581,0.1605461364860185
1518,Retail,Rural,Lean,0.577343186618076,0.6222370352908455,0.1993753844767127
1978,Livestock,Rural,Harvest,0.32803179342410393,0.26434651666723247,0.11517536763050343
1397,Agriculture,Urban,Lean,0.5304146874374677,0.7449957572593088,0.41858007767539923
1108,Agriculture,Rural,Planting,0.355201898900979,0.49371774480041797,0.15545769888400096
1026,Agriculture,Rural,Planting,0.6703854591655656,0.34902711293453037,0.13756544831012368
531,Agriculture,Rural,Harvest,0.7830265072787734,0.4515719361205701,0.180875755544724
777,Agriculture,Rural,Harvest,0.4183365861390073,0.3657061159301061,0.17262442172089873
529,Livestock,Rural,Harvest,0.5161065673746864,0.7246488659066292,0.282461819869694
1138,Retail,Urban,Lean,0.4086790112531523,0.3664174954938327,0.009964637154823042
1081,Retail,Rural,Lean,0.4588073770154126,0.08325160687099792,0.18449547058023785
1374,Livestock,Rural,Harvest,0.4885689182309108,0.47767043132676695,0.05942311446052148
392,Agriculture,Urban,Planting,0.5100928901603036,0.49838483692025526,0.2715134955758077
1504,Agriculture,Urban,Lean,0.3542068422567272,0.6122640582344278,0.5695623696496608
1497,Retail,Rural,Lean,0.7422246399669099,0.7466273132408071,0.0009728104386283187
381,Retail,Urban,Harvest,0.36964705178932483,0.35446534569876037,0.2391422937898463
487,Agriculture,Rural,Lean,0.303454176178611,0.2816612852858446,0.5603238646136685
1661,Retail,Urban,Planting,0.6109303634304095,0.3926168125979994,0.262671654039629
223,Retail,Urban,Planting,0.7455254999663214,0.7201591215290377,0.10534317090025701
608,Retail,Rural,Planting,0.5187471570400831,0.7839859054692161,0.24692619174488337
576,Retail,Urban,Lean,0.307409480081825,0.7769880052909937,0.32873111735079585
1946,Agriculture,Rural,Harvest,0.5865364464037026,0.18375641024418243,0.172403501829489
708,Agriculture,Rural,Harvest,0.5352144128977138,0.39751628924950105,0.19017317210154
75,Retail,Urban,Planting,0.41654129082271185,0.20757922068400916,0.08637102616773282
869,Agriculture,Urban,Planting,0.22548787998659733,0.29438622589363767,0.27384843859165264
654,Livestock,Rural,Planting,0.33279206687175744,0.025347284433237683,0.20453264353733558
455,Retail,Urban,Harvest,0.34535267869716374,0.12848094341726676,0.10846545626921855
281,Agriculture,Rural,Planting,0.5138300929782884,0.31766076374962177,0.05810215839907493
582,Handicraft,Rural,Planting,0.6371352912165293,0.2917637057784515,0.039992113553396505
1892,Retail,Urban,Lean,0.3256159504652507,0.22306604090507048,0.2822525871444477
1623,Agriculture,Rural,Harvest,0.3484634452077957,0.18424766166904272,0.22964785404448182
1861,Handicraft,Urban,Lean,0.5131258270549169,0.5991645715579121,0.19086006198134198
554,Handicraft,Urban,Planting,0.7114719194304899,0.2356397598491129,0.07048984330314943
1742,Retail,Urban,Harvest,0.4482953602171305,0.5652349051701947,0.018984000915901578
228,Agriculture,Rural,Harvest,0.5468767347385817,0.29490008726533107,0.11850839680446978
181,Retail,Rural,Planting,0.4095228452527152,0.6415833912604462,0.09777673600876453
1896,Handicraft,Rural,Planting,0.23295955545652702,0.1337866789882737,0.1577133501283515
1528,Agriculture,Rural,Lean,0.43472501810446995,0.12608310429566255,0.5285325928196061
397,Agriculture,Urban,Lean,0.765715633697365,0.5437378136328035,0.34584506237471185
589,Handicraft,Rural,Planting,0.3940513959776809,0.7319321934470842,0.2611374053315681
821,Agriculture,Rural,Harvest,0.5359085870934754,0.11438936386629708,0.1922695609102307
1479,Handicraft,Rural,Lean,0.560880799180323,0.058963694275053595,0.0996901585051874
125,Retail,Urban,Planting,0.8203468851597355,0.747709765457459,0.1240916241325058
628,Retail,Urban,Harvest,0.5386821855503288,0.09386155509265555,0.08900862371319312
903,Agriculture,Rural,Lean,0.3635549798705259,0.20029353581254616,0.5312503314047181
1565,Handicraft,Rural,Lean,0.4017300965022643,0.7435953339360646,0.2647173383016175
243,Agriculture,Rural,Harvest,0.47419390703806197,0.6423343143681773,0.2070007185618919
1235,Retail,Rural,Planting,0.25359689167571625,0.2742062509258351,0.2824160290549722
396,Retail,Rural,Planting,0.5518296189003046,0.7636221757252748,0.2714417793050516
1000,Handicraft,Rural,Lean,0.36631376274763694,0.45443881055899005,0.06565045480465778
1434,Livestock,Rural,Lean,0.6017333975177022,0.05779861010215459,0.1344409785909751
1842,Retail,Rural,Harvest,0.29783445856778723,0.5624535018142517,0.31277140705590883
1657,Agriculture,Rural,Lean,0.4014934283631795,0.42982188625864154,0.35200872428850255
1160,Livestock,Rural,Lean,0.2667499201589489,0.4580704404153244,-0.025272349527439675
1335,Retail,Urban,Harvest,0.533691115430373,0.795283395460372,0.12480974489968333
263,Agriculture,Rural,Lean,0.767090883047743,0.12201142663963323,0.34908868410240373
1738,Agriculture,Rural,Harvest,0.28570904162457605,0.5254367202303138,0.31320982230716987
1795,Handicraft,Rural,Harvest,0.4067350022795003,0.3669928777837534,0.07329312179651275
1986,Agriculture,Urban,Planting,0.36643546835245727,0.21751449991039654,0.19404960639465746
622,Retail,Urban,Lean,0.39497657268458997,0.5548358333303702,-0.08751743271479562
829,Retail,Rural,Harvest,0.3607085364433072,0.5345702457999999,0.22083844072951195
311,Agriculture,Urban,Planting,0.3900650459206157,0.6851960864988241,0.1878554150231295
779,Retail,Rural,Lean,0.319042016630491,0.7030953881492032,0.4526226532992069
332,Agriculture,Rural,Harvest,0.5949580423149596,0.4494555624393905,-0.03856122258263131
1721,Retail,Rural,Lean,0.270370712614444,0.26045805285417395,0.1600858553982453
1540,Retail,Urban,Planting,0.5885524912200703,0.4236643603505161,-0.043372136775348485
1453,Retail,Rural,Harvest,0.28734975130204976,0.2874041013622903,0.10940758426090552
411,Handicraft,Rural,Planting,0.2599567638960275,0.22188486722368916,-0.014732037700062345
1522,Handicraft,Rural,Lean,0.725423764163017,0.4412603022217334,0.3595173698289769
490,Handicraft,Rural,Planting,0.4827180522693619,0.5263473393304555,0.14730697321958802
142,Agriculture,Urban,Harvest,0.5497393030085571,0.47245702952831536,0.14092756112337776
1694,Agriculture,Urban,Lean,0.6084964650968643,0.7635356170906556,0.5071592811430711
802,Retail,Urban,Harvest,0.23583754073968255,0.2389088948431719,0.04917846857892362
916,Livestock,Rural,Lean,0.26142990367460495,0.2978733480437393,0.2758840574236347
1497,Handicraft,Urban,Lean,0.32415142644403505,0.534114258578843,0.2722195522977976
191,Handicraft,Rural,Planting,0.5656878923816426,0.48028690200288554,0.2529980328105088
1364,Agriculture,Rural,Planting,0.4078089671418308,0.001490708269890817,-0.03266939162092544
1505,Retail,Urban,Planting,0.4770118177307386,0.24982837482139297,0.24194542382907291
798,Retail,Urban,Planting,0.5047493126146121,0.20300948197490998,0.21687362743542096
1925,Agriculture,Rural,Lean,0.46824406459996115,0.6719319093168126,0.49091046867428656
1897,Agriculture,Rural,Lean,0.8144538297929536,0.6929989847079433,0.555933830027002
1762,Livestock,Urban,Planting,0.6625806857009834,0.22711451282492662,0.12330296203926655
702,Agriculture,Urban,Harvest,0.6312403995038445,0.08165692290202911,-0.08775462855926844
750,Agriculture,Rural,Harvest,0.4769744526427867,0.16416155764695955,0.09300555344176988
1047,Agriculture,Urban,Planting,0.6944533323053081,0.14125471913524718,0.02593194020328847
98,Livestock,Rural,Harvest,0.5173718224799441,0.1899482874280717,0.11892581291841217
1375,Retail,Urban,Harvest,0.716212900582339,0.18771592183793226,0.18222387805356643
930,Retail,Rural,Harvest,0.7274896042605856,0.38387091912077875,-0.046483390367986654
1263,Livestock,Rural,Harvest,0.2914911493189281,0.25571310459005164,0.11306115771612746
1209,Agriculture,Rural,Lean,0.5136625234326639,0.4478574006843551,0.38033835832583746
604,Retail,Rural,Planting,0.5944107237662994,0.27530769947267325,0.03801080079851907
453,Agriculture,Rural,Lean,0.49262430878434876,0.6517415439722165,0.42414375759343415
941,Agriculture,Urban,Harvest,0.6486095165877093,0.7606339822269902,0.21165240450528536
914,Handicraft,Urban,Lean,0.5563757874007416,0.3231347626840198,0.18348812971042663
651,Handicraft,Rural,Harvest,0.531776532063206,0.03957482782924391,0.11298098164532044
1880,Agriculture,Rural,Lean,0.3767197704615104,0.19166259789427154,0.45039137476554336
390,Agriculture,Rural,Lean,0.25081311360481245,0.08148653136243339,0.4908497880143291
1830,Retail,Rural,Harvest,0.5630975796181859,0.2758111278503254,0.358730201978376
753,Agriculture,Rural,Harvest,0.5571119912879301,0.5160913873441356,0.18324062020702633
367,Agriculture,Rural,Lean,0.38304674374740294,0.41512632715560854,0.5776820941503387
667,Agriculture,Rural,Lean,0.48301961154912254,0.19430054242211076,0.5128255102091726
1436,Agriculture,Rural,Lean,0.46386364684092174,0.6138072421141254,0.6809613176997487
1895,Handicraft,Rural,Lean,0.6383064358154337,0.10518458350378329,0.13134283782344883
431,Agriculture,Rural,Harvest,0.6609725237525433,0.18255678009976092,0.0029338593596772433
282,Agriculture,Rural,Planting,0.3288292860188282,0.5408377204741399,0.23933134329419162
1850,Retail,Urban,Planting,0.32331742752199083,0.15778750935109348,0.15817376208367484
1417,Handicraft,Rural,Lean,0.4768763364473369,0.5430101727028714,0.2685888449522514
1622,Agriculture,Urban,Harvest,0.6001757266208272,0.7815530802369199,0.12894459010431777
866,Agriculture,Rural,Planting,0.5646283897690767,0.6650826297569226,0.32495437488198486
602,Agriculture,Urban,Lean,0.7284688984752927,0.12800843229033906,0.3668550666007859
1602,Handicraft,Urban,Lean,0.9425985411491464,0.41639873720260284,0.17582789166132182
905,Retail,Rural,Planting,0.24261059647293132,0.3378572507459877,0.21214717648562115
1862,Handicraft,Rural,Planting,0.4497971107719544,0.7933355305867177,0.25345661733355057
868,Livestock,Rural,Harvest,0.2734912963791664,0.7715205613924663,0.28666605886999535
1644,Handicraft,Rural,Planting,0.36815863235237956,0.1016896422167239,0.18231333472861017
232,Retail,Rural,Lean,0.28929951919462565,0.7269846976130667,0.44786749105056145
1114,Retail,Urban,Harvest,0.4685386323292739,0.15473467043076702,-0.09107159924613314
1624,Agriculture,Rural,Lean,0.5525134357082664,0.25556120137019944,0.4722355198102054
446,Livestock,Rural,Lean,0.329587445353888,0.28272638378475473,0.16150393955394246
1777,Agriculture,Rural,Harvest,0.4371474451738684,0.22945763609745723,0.11260875372295075
828,Agriculture,Rural,Harvest,0.4502800738418354,0.6825950345335435,-0.017350826482320003
1567,Retail,Rural,Harvest,0.4656707628010024,0.26394592470109995,0.19095933864557138
1732,Agriculture,Rural,Harvest,0.2967247936168152,0.653390735268153,0.22367236432297694
956,Retail,Rural,Harvest,0.4890931402357532,0.7955014532039658,0.15229347283779288
1406,Retail,Rural,Lean,0.3079129432113792,0.6726092302616365,0.24258290184236894
176,Retail,Rural,Harvest,0.5368331077682491,0.2769143411474338,0.09557887895776138
1631,Handicraft,Rural,Lean,0.7461125276451486,0.5690019147302899,-0.02235581290253011
1630,Agriculture,Urban,Planting,0.5808254812616512,0.4271387575928587,0.1571224012451366
50,Retail,Rural,Planting,0.2842088915872708,0.6292142271067269,0.2912188646532562
1241,Retail,Rural,Lean,0.5983109499969443,0.12247791571699339,0.02982559917578438
1693,Retail,Urban,Harvest,0.4375144912574269,0.5105076741167232,0.21264564440324293
68,Handicraft,Rural,Harvest,0.24577767393636596,0.6189334186733877,0.24773123010023906
1405,Agriculture,Rural,Harvest,0.3432778428673533,0.6089850683253122,0.324854559492037
633,Retail,Rural,Planting,0.6617335424754145,0.7708744044830254,0.1945456101584255
505,Agriculture,Rural,Lean,0.4051771356439088,0.04672910462745605,0.47867843449492786
1006,Livestock,Rural,Planting,0.4113262779289161,0.27662349527383245,0.11229048178354326
1182,Agriculture,Urban,Harvest,0.6287375945434164,0.38124286543315106,0.32867013005463663
1341,Handicraft,Rural,Harvest,0.7032914111978723,0.24781082271366497,0.05038429299906339
494,Agriculture,Rural,Lean,0.5874434191743125,0.2478316109379767,0.34294989687821825
1313,Agriculture,Rural,Harvest,0.33456139774382365,0.1409028853519411,0.11794715546442089
1374,Retail,Urban,Planting,0.3611905973779616,0.6503611224201662,0.1530917443262817
651,Handicraft,Urban,Harvest,0.4676601218793375,0.7264552355076339,0.1002763854302427
152,Retail,Rural,Planting,0.7721248685590643,0.06586188765740042,0.12011388267340793
1037,Livestock,Rural,Planting,0.6061408363025123,0.1239191294066389,-0.2224021709325189
1323,Retail,Rural,Planting,0.3564613321122201,0.18276239989748255,0.06132994456272402
1526,Retail,Rural,Harvest,0.40713450160291376,0.4071899870833353,0.036191430721054685
569,Agriculture,Rural,Planting,0.7504722504979973,0.6329376266407737,0.1782336277728413
1226,Handicraft,Rural,Harvest,0.43591645523941774,0.05716441981196017,-0.12286615129664076
908,Agriculture,Rural,Lean,0.48624580477745555,0.5094503885267428,0.5337382914832223
223,Handicraft,Urban,Lean,0.5075206774989803,0.11946836501633583,0.16337456406117234
1416,Livestock,Rural,Planting,0.8408927298903863,0.7771656543010123,0.01603741685313706
1743,Livestock,Rural,Planting,0.6035857371678413,0.7190187446813935,0.2223261586443943
1054,Retail,Rural,Harvest,0.4754418809298221,0.7596662791566016,0.2822229020738666
480,Retail,Rural,Lean,0.2857016814655704,0.08493110206616646,0.21816100563501653
776,Handicraft,Rural,Planting,0.2826261787678214,0.3904291062833536,0.038798960779851316
1762,Agriculture,Rural,Lean,0.3786027892576378,0.13219725359870022,0.25868956808076987
1760,Retail,Rural,Harvest,0.25611918005779705,0.480284440626533,0.35790393328364617
1925,Agriculture,Rural,Harvest,0.4112540417009837,0.1861912901294913,0.04336118123878878
899,Retail,Rural,Lean,0.47668278852659396,0.6165047866951766,0.14905812155919085
1731,Agriculture,Rural,Lean,0.5087706793883582,0.5152020805197343,0.5400342665709809
1397,Agriculture,Rural,Lean,0.3945411200897944,0.457283675429815,0.36535546474554575
1039,Agriculture,Rural,Harvest,0.38730589377212327,0.6601817263722639,0.19735551990002176
1746,Retail,Rural,Harvest,0.34723253783491526,0.40021842466795915,0.2671332335336603
688,Retail,Urban,Harvest,0.6082430137379593,0.21588139227654768,-0.04017039533963647
469,Agriculture,Rural,Harvest,0.2583077586400318,0.4965643974400705,0.16056628275245843
643,Retail,Rural,Harvest,0.6130530330872173,0.7656501057582449,0.09849970418965684
534,Agriculture,Rural,Planting,0.2813772243186771,0.4809274906753646,0.1265853725980978
1732,Retail,Urban,Planting,0.5611918128596702,0.5036955592315445,0.28512519793042557
1824,Retail,Rural,Harvest,0.5424593843156685,0.7478005450077314,0.3586975647508027
461,Retail,Urban,Lean,0.5440835535957766,0.41222008024619594,0.176614895952419
985,Handicraft,Rural,Lean,0.47476985479057343,0.797085969371834,0.29142268411852806
1157,Agriculture,Rural,Harvest,0.4744372918569892,0.12772963482646035,0.15486582331015292
1186,Handicraft,Rural,Harvest,0.4135862852592142,0.4296318744098562,0.10665483448417123
1810,Retail,Urban,Planting,0.21992818151188884,0.17032067281150517,0.17488995775386867
381,Retail,Urban,Lean,0.6333117660824397,0.36266109467255414,-0.0019953849919144007
1451,Retail,Urban,Harvest,0.45503762784048973,0.1364591276014145,0.013179232352747594
